"code_saude_13","2020-12","2020-13","2020-14","2020-15","2020-16","2020-17","2020-18","2020-19","2020-20","2020-21","2020-22","2020-23","2020-24","2020-25","2020-26","2020-27","2020-28","2020-29","2020-30","2020-31","2020-32","2020-33","2020-34","2020-35","2020-36","2020-37","2020-38","2020-39","2020-40","2020-41","2020-42","2020-43","2020-44","2020-45","2020-46","2020-47","2020-48","2020-49","2020-50","2020-51","2020-52","2020-53","2021-01","2021-02","2021-03","2021-04","2021-05","2021-06","2021-07","2021-08","2021-09","2021-10","2021-11","2021-12","2021-13","2021-14","2021-15","2021-16","2021-17","2021-18","2021-19","2021-20","2021-21","2021-22","2021-23","2021-24","2021-25","2021-26","2021-27","2021-28","2021-29","2021-30","2021-31","2021-32","2021-33","2021-34","2021-35","2021-36","2021-37","2021-38","2021-39","2021-40","2021-41","2021-42","2021-43","2021-44","2021-45","2021-46","2021-47","2021-48","2021-49","2021-50","2021-51","2021-52","2022-01","2022-02","2022-03","2022-04","2022-05","2022-06","2022-07","2022-08","2022-09","2022-10","2022-11","2022-12","2022-13","2022-14","2022-15","2022-16","2022-17","2022-18","2022-19","2022-20","2022-21","2022-22","2022-23","2022-24","2022-25","2022-26","2022-27","2022-28","2022-29","2022-30","2022-31","2022-32","2022-33","2022-34","2022-35","2022-36","2022-37","2022-38","2022-39","2022-40","2022-41","2022-42","2022-43","2022-44","2022-45","2022-46","2022-47","2022-48","2022-49","2022-50","2022-51","2022-52","2023-01","2023-02","2023-03","2023-04","2023-05","2023-06","2023-07","2023-08","2023-09","2023-10","2023-11","2023-12","2023-13","2023-14","2023-15","2023-16","2023-17","2023-18","2023-19","2023-20","2023-21","2023-22","2023-23","2023-24","2023-25","2023-26","2023-27","2023-28","2023-29","2023-30","2023-31","2023-32","2023-33","2023-34","2023-35","2023-36","2023-37","2023-38","2023-39"
"13001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,2,0,10,1,0,0,1,0,0,1,1,0,1,1,0,0,1,4,8,0,5,5,1,5,2,26,8,1,6,1,2,13,1,3,3,3,8,0,5,47,74,27,32,102,111,120,157,93,173,492,4381,3203,3266,2252,1682,2190,6290,16837,11152,11654,10948,15348,8176,21542,41307,66477,40821,28135,20605,16436,15401,14051,10603,6833,3149,6139,6141,4723,3886,3789,4471,3713,4112,10222,8527,9623,6369,3581,6346,3931,3683,5420,7989,7201,5334,5296,4570,4939,3716,6383,4870,3888,3674,4372,1624,2823,1781,1707,150,167,222,127,118,85,83,65,71,89,121,99,96,56,42,68,46,30,4,27,42,22
"13002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,5,2,3,1,2,33,51,105,61,76,120,265,568,508,410,434,747,772,833,1198,2552,2447,1882,1341,784,1240,840,954,656,162,729,866,523,374,419,693,519,194,647,698,843,587,291,400,236,139,309,444,406,720,494,664,612,204,552,650,787,863,478,235,313,238,324,171,232,179,87,49,31,48,24,31,21,19,17,13,11,20,44,38,45,1,99,101,104
"13003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,1,1,0,0,1,3,2,1,1,0,122,69,114,145,156,150,142,398,446,520,403,668,655,812,975,1703,1553,1562,1311,941,903,956,354,249,141,400,326,249,206,169,214,242,98,344,450,349,237,137,474,121,96,138,286,332,242,204,235,212,150,204,329,285,279,242,67,232,100,65,10,23,6,29,8,14,9,21,2,5,33,14,3,3,1,15,8,12,3,1,6,0
"13004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,1,1,2,1,0,5,3,10,309,798,576,331,202,193,153,585,795,830,585,1061,539,1180,2012,2943,3123,2507,1901,1472,1230,1183,881,497,284,565,575,369,338,504,673,421,236,564,713,682,396,332,450,184,69,195,425,316,368,309,306,556,213,698,537,592,785,345,212,253,207,149,163,50,130,96,92,35,45,47,22,36,48,63,60,68,63,101,90,60,2,52,15,34
"13005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,26,1,0,2,5,12,6,1,11,2,547,494,309,297,221,196,684,2268,1847,1241,986,1341,942,1040,2156,5224,4757,3515,3622,3079,2393,2088,1540,933,458,1237,750,1037,402,510,835,378,269,1631,1538,862,743,647,959,417,210,308,787,572,473,373,573,610,384,834,648,810,648,491,196,373,250,185,54,52,44,54,15,25,33,15,7,1,0,13,8,5,1,6,20,22,27,1,0,2
"13006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,6,0,1,0,0,2,1,2,3,8,118,27,30,24,35,8,41,122,191,181,178,335,211,361,421,608,1230,565,680,498,351,306,286,135,80,187,297,207,177,130,170,150,61,217,206,179,165,149,182,63,49,43,58,73,64,77,111,166,16,58,18,158,142,137,42,97,38,48,28,10,22,6,3,0,0,4,5,4,3,0,6,2,0,0,1,0,0,0,0,0
"13007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,3,4,9,12,30,85,620,336,288,480,156,341,245,630,1227,724,606,440,412,308,360,260,139,117,100,88,93,90,63,154,27,178,190,276,169,85,117,120,73,78,191,193,216,93,104,134,59,149,111,128,148,98,29,131,98,98,48,23,19,10,4,7,4,5,6,8,4,3,1,1,0,10,1,1,2,2,0,0
"13008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,1,8,65,133,79,82,48,240,399,299,321,435,734,294,843,1388,1368,1663,1425,1289,743,622,774,689,371,92,409,628,425,374,302,446,166,239,357,359,619,214,296,413,367,52,91,284,377,409,309,306,337,128,556,223,400,418,372,166,132,211,123,56,39,37,12,5,47,50,8,12,14,38,17,7,11,9,3,18,37,1,9,3,0
"13009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,1,12,0,29,0,12,3,0,2,2,0,4,2,4,3,2,0,1,2,4,75,36,519,98,132,130,98,122,162,409,468,489,342,776,619,692,881,808,959,1063,780,892,550,797,750,382,173,372,298,368,323,451,523,253,142,225,305,335,427,200,232,220,101,196,298,206,278,265,356,177,47,280,279,205,232,252,164,261,221,171,77,14,77,65,36,79,28,23,30,5,40,27,20,7,3,40,35,134,1,46,5,5
"14001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,7,0,2,1,11,10,153,130,54,36,137,109,283,307,928,905,1762,1374,3203,2315,2031,1631,1426,1056,741,717,712,416,290,130,191,181,180,97,169,242,145,204,445,495,1164,1021,625,761,479,354,477,505,392,395,653,308,270,170,269,251,221,214,231,168,260,132,93,34,26,45,34,19,6,8,6,6,3,8,15,5,2,6,11,7,3,1,3,0,1
"14002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,8,5,11,11,8,14,51,203,126,358,213,280,235,225,214,141,146,103,121,67,45,79,38,23,13,78,77,81,16,70,63,85,58,76,43,26,15,24,33,53,51,31,31,19,11,50,70,51,24,15,8,30,42,44,20,13,5,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,7,3,6,4,1,1,5,3,2,9,4,6,1,9,84,11,218,150,40,50,101,134,204,232,270,235,302,573,591,987,1040,588,614,401,373,265,260,313,389,203,85,71,69,66,77,61,98,56,29,93,153,282,195,134,107,69,31,92,99,145,74,90,33,58,11,101,9,7,7,9,2,11,4,6,0,0,0,1,0,0,0,0,1,1,0,1,0,3,1,0,2,0,0,3,0,0
"15002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,4,3,3,3,1,0,9,28,8,22,8,25,163,77,26,292,848,1430,1453,1350,1375,1950,2060,1066,1953,2368,2514,2012,2336,2132,4416,4343,4515,4977,3905,3665,2201,1909,2244,2138,1522,1215,761,1247,1040,502,632,909,822,587,778,848,1799,861,878,1743,910,713,841,1116,1359,1252,1296,982,854,374,625,93,335,501,348,227,197,183,86,14,8,22,42,48,32,72,86,1,2,2,13,18,4,2,3,0,3,0,0,0,0
"15003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,1,0,1,3,4,23,145,171,247,140,201,292,203,190,396,472,584,1058,804,1586,1614,1623,1850,2015,1719,1093,1016,764,742,620,501,352,311,259,181,273,275,200,88,259,347,1074,1326,750,737,611,225,345,567,443,483,526,455,607,96,235,63,54,126,216,102,185,35,10,0,0,1,1,0,1,0,1,0,1,0,2,3,0,1,0,0,4,0,0,0,0
"15004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,3,0,0,4,48,119,364,140,138,222,213,181,400,617,541,1499,885,1545,1293,1319,1548,1198,1152,593,546,406,391,350,199,289,210,249,142,192,351,312,158,248,473,649,453,354,574,287,162,233,315,254,286,249,163,123,22,59,36,234,318,160,37,41,27,7,0,0,9,1,2,2,9,72,189,96,52,81,67,46,58,44,15,15,2,0,23,12
"15006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,1,3,0,0,1,0,1,0,2,0,0,0,1,1,0,0,2,0,0,3,1,3,3,2,1,4,1,0,36,2,15,6,13,4,8,6,8,6,15,30,25,27,24,168,307,826,1866,3164,3524,5128,18557,8650,12782,12945,9501,9862,23707,11328,18173,16614,15009,13681,10419,18331,12565,8454,5823,5343,9689,4252,4125,3327,4688,2452,1640,3454,2465,1638,3150,4503,6915,3084,1570,3245,2104,1487,2134,2901,2958,2198,2469,2521,2131,628,839,751,668,963,923,454,326,228,55,24,32,26,20,79,69,4,10,9,3,12,11,5,1,0,1,1,0,0,0,0,0
"15007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,9,3,1,0,1,3,3,2,2,3,2,4,8,2,4,21,53,175,259,112,137,200,115,420,537,589,882,1323,787,1741,1428,1802,2230,1638,2205,1221,1093,1098,1169,793,476,599,500,401,304,168,630,357,127,97,239,428,286,186,280,406,270,343,461,275,254,438,338,128,11,15,28,42,128,172,92,233,39,19,6,23,19,21,0,7,63,32,0,7,32,15,10,6,0,0,0,1,0,3,1,0
"15008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,2,1,1,2,5,0,0,17,6,10,49,3,6,106,246,653,617,510,752,817,595,1340,2091,2397,1614,2307,1906,3481,3223,3401,3454,3324,3506,2271,2012,1747,1924,2035,903,1079,1602,744,843,526,1526,919,551,360,1215,1559,1039,513,990,877,584,971,1270,573,531,1039,860,742,233,253,147,350,439,370,134,84,93,37,3,16,7,2,28,13,26,45,9,6,10,36,10,5,1,4,10,1,0,0,1,3
"15009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,3,0,1,2,0,0,1,1,0,4,3,6,2,1,4,6,5,7,75,351,518,1008,716,470,604,1209,949,731,1105,1292,1128,1915,1140,2721,2566,2481,2976,2521,2082,1253,1496,1223,1970,992,462,862,628,464,298,240,572,562,387,568,415,1160,797,352,749,561,311,350,477,189,339,469,551,544,231,89,188,349,410,257,120,138,109,19,7,7,8,11,7,26,72,90,94,72,101,83,11,1,1,15,11,6,0,1,4,0
"15010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,26,7,1,1,0,4,3,1,3,6,18,11,16,32,31,47,83,53,47,138,88,118,117,162,168,255,197,536,374,388,566,455,286,237,172,187,295,142,177,97,72,72,57,41,75,91,30,132,31,244,176,112,82,78,29,65,137,143,100,89,60,113,55,101,1,15,52,24,15,6,2,1,0,0,0,0,1,3,7,3,0,1,0,1,1,1,0,1,0,1,0,0,0,1
"15011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,5,7,2,3,3,1,9,11,8,6,110,20,429,1138,792,799,526,637,989,1029,2592,2253,1829,1531,1936,1702,2463,2967,3494,3272,3095,1890,1751,1500,1307,1165,2493,1248,1526,1823,1393,806,861,1693,1178,570,954,1153,1674,910,805,1225,971,903,1188,1761,1749,1088,929,498,224,123,382,53,149,577,490,246,135,58,62,14,14,7,17,22,42,41,31,30,22,43,185,12,6,15,2,4,0,0,0,0,0
